Simulation #,Day #,Step #,Minute #,Infected ID,Other ID,Close Range Transmission,Shared Room Transmission,Long Range Transmission,Transmission by Minute,Transmission by Hour,Cause of Infection,Infection Occurs,Distance
0,2,2,48,10,24,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,49,10,0,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,49,10,1,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,49,10,2,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,49,10,3,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,49,10,4,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,49,10,5,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,49,10,6,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,49,10,7,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,49,10,8,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,49,10,9,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,49,10,11,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,49,10,12,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,49,10,13,2.5288732663497626e-08,4.969397122689401e-07,2.5288715566063047e-09,5.24757316489044e-07,3.148500074937705e-05,no transmission,False,16.200000000000003
0,2,2,49,10,14,5.675829806151e-10,4.969397122689401e-07,5.6758264754819265e-11,4.9756405351431e-07,2.985340611642148e-05,no transmission,False,21.599999999999998
0,2,2,49,10,15,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,49,10,16,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,49,10,17,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,49,10,18,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,49,10,19,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,49,10,20,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,49,10,21,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,49,10,22,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,49,10,23,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,49,10,24,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,50,10,0,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,50,10,1,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,50,10,2,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,50,10,3,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,50,10,4,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,50,10,5,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,50,10,6,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,50,10,7,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,50,10,8,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,50,10,9,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,50,10,11,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,50,10,12,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,50,10,13,2.5288732663497626e-08,4.969397122689401e-07,2.5288715566063047e-09,5.24757316489044e-07,3.148500074937705e-05,no transmission,False,16.200000000000003
0,2,2,50,10,14,5.675829806151e-10,4.969397122689401e-07,5.6758264754819265e-11,4.9756405351431e-07,2.985340611642148e-05,no transmission,False,21.599999999999998
0,2,2,50,10,15,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,50,10,16,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,50,10,17,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,50,10,18,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,50,10,19,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,50,10,20,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,50,10,21,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,50,10,22,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,50,10,23,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,50,10,24,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,51,10,0,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,51,10,1,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,51,10,2,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,51,10,3,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,51,10,4,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,51,10,5,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,51,10,6,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,51,10,7,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,51,10,8,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,51,10,9,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,51,10,11,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,51,10,12,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,51,10,13,2.5288732663497626e-08,4.969397122689401e-07,2.5288715566063047e-09,5.24757316489044e-07,3.148500074937705e-05,no transmission,False,16.200000000000003
0,2,2,51,10,14,5.675829806151e-10,4.969397122689401e-07,5.6758264754819265e-11,4.9756405351431e-07,2.985340611642148e-05,no transmission,False,21.599999999999998
0,2,2,51,10,15,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,51,10,16,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,51,10,17,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,51,10,18,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,51,10,19,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,51,10,20,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,51,10,21,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,51,10,22,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,51,10,23,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,51,10,24,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,52,10,0,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,52,10,1,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,52,10,2,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,52,10,3,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,52,10,4,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,52,10,5,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,52,10,6,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,52,10,7,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,52,10,8,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,52,10,9,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,52,10,11,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,52,10,12,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,52,10,13,2.5288732663497626e-08,4.969397122689401e-07,2.5288715566063047e-09,5.24757316489044e-07,3.148500074937705e-05,no transmission,False,16.200000000000003
0,2,2,52,10,14,5.675829806151e-10,4.969397122689401e-07,5.6758264754819265e-11,4.9756405351431e-07,2.985340611642148e-05,no transmission,False,21.599999999999998
0,2,2,52,10,15,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,52,10,16,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,52,10,17,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,52,10,18,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,52,10,19,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,52,10,20,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,52,10,21,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,52,10,22,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,52,10,23,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,52,10,24,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,53,10,0,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,53,10,1,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,53,10,2,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,53,10,3,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,53,10,4,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,53,10,5,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,53,10,6,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,53,10,7,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,53,10,8,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,53,10,9,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,53,10,11,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,53,10,12,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,53,10,13,2.5288732663497626e-08,4.969397122689401e-07,2.5288715566063047e-09,5.24757316489044e-07,3.148500074937705e-05,no transmission,False,16.200000000000003
0,2,2,53,10,14,5.675829806151e-10,4.969397122689401e-07,5.6758264754819265e-11,4.9756405351431e-07,2.985340611642148e-05,no transmission,False,21.599999999999998
0,2,2,53,10,15,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,53,10,16,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,53,10,17,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,53,10,18,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,53,10,19,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,53,10,20,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,53,10,21,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,53,10,22,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,53,10,23,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,53,10,24,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,54,10,0,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,54,10,1,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,54,10,2,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,54,10,3,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,54,10,4,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,54,10,5,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,54,10,6,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,54,10,7,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,54,10,8,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,54,10,9,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,54,10,11,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,54,10,12,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,54,10,13,2.5288732663497626e-08,4.969397122689401e-07,2.5288715566063047e-09,5.24757316489044e-07,3.148500074937705e-05,no transmission,False,16.200000000000003
0,2,2,54,10,14,5.675829806151e-10,4.969397122689401e-07,5.6758264754819265e-11,4.9756405351431e-07,2.985340611642148e-05,no transmission,False,21.599999999999998
0,2,2,54,10,15,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,54,10,16,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,54,10,17,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,54,10,18,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,54,10,19,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,54,10,20,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,54,10,21,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,54,10,22,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,54,10,23,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,54,10,24,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,55,10,0,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,55,10,1,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,55,10,2,4.851024071328425e-08,4.969397122689401e-07,4.851017809670566e-09,5.503009707918949e-07,3.30176169437623e-05,no transmission,False,15.273506473629425
0,2,2,55,10,3,2.5376682977196197e-09,4.969397122689401e-07,2.53766785363041e-10,4.997311473520227e-07,2.9983431735783135e-05,no transmission,False,19.469976887505542
0,2,2,55,10,4,9.452039151369718e-11,4.969397122689401e-07,9.451994742448733e-12,4.970436846551962e-07,2.982218398840752e-05,no transmission,False,24.149534156997728
0,2,2,55,10,5,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,55,10,6,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,55,10,7,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,55,10,8,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,55,10,9,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,55,10,11,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,55,10,12,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,55,10,13,2.5288732663497626e-08,4.969397122689401e-07,2.5288715566063047e-09,5.24757316489044e-07,3.148500074937705e-05,no transmission,False,16.200000000000003
0,2,2,55,10,14,5.675829806151e-10,4.969397122689401e-07,5.6758264754819265e-11,4.9756405351431e-07,2.985340611642148e-05,no transmission,False,21.599999999999998
0,2,2,55,10,15,5.0276554773520665e-05,4.969397122689401e-07,5.020949531919783e-06,5.579444401770939e-05,0.0033431518469010865,no transmission,False,5.3999999999999995
0,2,2,55,10,16,1.0419799339911329e-05,4.969397122689401e-07,1.0416917208821985e-06,1.1958430773062467e-05,0.0007173113545453445,no transmission,False,7.636753236814712
0,2,2,55,10,17,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
0,2,2,55,10,18,1.3656760833313797e-08,4.969397122689401e-07,1.3656755726287884e-09,5.119621486748827e-07,3.0717291494715055e-05,no transmission,False,17.07629936490925
0,2,2,55,10,19,3.556647198976748e-10,4.969397122689401e-07,3.556643868307674e-11,4.973309434275208e-07,2.983941951351224e-05,no transmission,False,22.264770378335367
0,2,2,55,10,20,1.1267785516855255e-06,4.969397122689401e-07,1.1267448440932526e-07,1.7363927483637909e-06,0.00010418085813866429,no transmission,False,10.799999999999999
0,2,2,55,10,21,4.5980972618320237e-07,4.969397122689401e-07,4.5980411256252296e-08,1.0027298497083947e-06,6.0162975928335904e-05,no transmission,False,12.074767078498864
